+53.024010, +154.597290, 16.000019, -113.075478, +25.558422
+53.024010, +154.597290, 16.000019, -85.466759, +24.017775
+53.024010, +154.597290, 16.000019, -95.383751, +17.620272
+53.024010, +154.597290, 16.000019, -94.661270, +24.091995
+31.237598, +170.176559, 16.000023, +14.302390, +65.573257
+31.237598, +170.176559, 16.000023, -0.725476, +74.779755
+31.237598, +170.176559, 16.000023, +6.105540, +63.049400
+31.237598, +170.176559, 16.000023, +9.405028, +68.321609
+31.237598, +170.176559, 16.000023, +11.622161, +62.869339
+31.237598, +170.176559, 16.000023, +7.542660, +66.971283
+31.237598, +170.176559, 16.000023, +3.537157, +71.636284
+31.237598, +170.176559, 16.000023, +1.630736, +83.993690
+31.237598, +170.176559, 16.000023, +15.948637, +82.415230
+31.237598, +170.176559, 16.000023, +17.766712, +82.075859
+31.237598, +170.176559, 16.000023, +8.100194, +92.702316
+31.237598, +170.176559, 16.000023, +7.931452, +85.877304
+31.237598, +170.176559, 16.000023, +11.851754, +84.160057
+31.237598, +170.176559, 16.000023, +18.455111, +94.734764
+31.237598, +170.176559, 16.000023, +19.002676, +91.521881
+31.237598, +170.176559, 16.000023, -0.229504, +108.219986
+17.270214, +179.358032, 16.000025, +3.545000, +13.814187
+17.270214, +179.358032, 16.000025, +28.594866, +13.061398
+17.270214, +179.358032, 16.000025, +12.619369, +31.937891
+17.270214, +179.358032, 16.000025, +4.679271, +14.406754
